Key,File,Type,UsedInMainMenu,NoTranslate,english
pigeonFinalBossBundleDesc,items,Message Tube,,,"A delivery package crudely wrapped in some kind of blanket. It exudes a tangy smell, a combination of body odour and moldy chicken feed.\n\nUse to open and unpack."
EntityPigeonBossLoot,entityclasses,Entity,,,Pigeonface's Loot
interloperReceiverBlock,blocks,block,,,Signal Receiver (SR)
interloperReceiverBlockDesc,blocks,block,,,"Signal Receiver(SR) that gets paired with a Signal Capture and Transmitter(SCT) device.\nIn the default configuration, the SCT device uses sounds and radio scanners to listen for specific patterns or sound combinations. When a match is found it will transmit the results to the SR. The SCT uses mutiple scan types including local voice and short wave radio."
interloperTransmitterBlock,blocks,block,,,Signal Capture and Transmitter (SCT)
interloperTransmitterBlockDesc,blocks,block,,,"Signal Capture and Transmitter(SCT) that gets paired with a Signal Receiver(SR) device.\nIn the default configuration, the SCT device uses sounds and radio scanners to listen for specific patterns or sound combinations. When a match is found it will transmit the results to the SR. The SCT uses mutiple scan types including local voice and short wave radio."
cntPoliceCar01BuriedDesc,blocks,block,,,Missing Patrol Car
cntPoliceCar01Buried,blocks,block,,,Missing Patrol Car
cntPoliceCar01AlarmLockedBuried,blocks,block,,,Locked Missing Patrol Car
cntPoliceCar01AlarmUnlockedBuried,blocks,block,,,Unlocked Missing Patrol Car
quest_buriedPatrolCarComplete,Quest,Quest Info,,,Patrol Car Unlocked
coffinClockBroken,items,Item,,,Broken Clock
coffinWoodSpikes,items,Item,,,Shattered Defences
playerExplosiveBarrel,blocks,Block,,,High Explosive Barrel - Kills Zombies
playerExplosiveBarrelDesc,blocks,Block,,,A well positioned barrel can cause chaos.\nEntity Damage 1800\nBlast Radius 7\nBlock Damage 20\nBlock Damage Radius 4.\nHarvest (e.g. with a pickaxe) for pickup after placement. 
playerExplosiveBarrelSchematic,items,Traps,,,High Explosive Barrel Schematic
playerExplosiveBarrelSchematicDesc,items,Traps,,,Learn the High Explosive Barrel Recipe
thrownTimedChargeDesc,items,Gun,,,"A shaped charge designed for delicate work like blowing off a safe lock, a door, or a zombie's head. Automatically detonates after 5 seconds. Want to bring the house down? Try some dynamite instead.\nArm with [action:local:Secondary]\nThrow with [action:local:Primary]\n\nUsed as Impact Trigger in High Explosive Barrels"
modMeleeStunBatonRepulsorDesc,item_modifiers,Mod,,,Install this mod into a stun baton and send zombies flying on the charged hit.\nIngredient for the CrowdControl Mod recipe.
modGunMeleeRadRemoverDesc,item_modifiers,mod,,,Will disable the regeneration ability of radiated zombies for 90 seconds.\nIngredient in the CrowdControl Mod recipe.
